water_level,precipitation,temperature,humidity,visibility,wind,weather,pressure,fire,wl_change,temp_change,pressure_change
"437,0","0,0","25,0","32,0","10,0","2,0","0,0","992,1","4,0","-14,0","5,8","-0,7"
"537,0","0,0","22,2","56,0","100,0","5,0","1,0","986,6","4,0","-5,0","-3,1","0,5"
"90,0","0,1","19,7","75,0","20,0","3,0","3,0","992,2","4,0","-3,0","-4,9","0,8"
"82,0","0,0","22,5","58,0","20,0","3,0","1,0","984,0","4,0","-2,0","-3,0","1,2"
"533,0","0,1","16,3","69,0","20,0","3,0","1,0","994,1","4,0","3,0","-1,2","1,0"
"515,0","4,0","12,8","86,0","10,0","2,0","3,0","997,2","4,0","-30,0","-0,9","-0,3"
"526,0","0,0","20,3","32,0","20,0","2,0","1,0","999,3","4,0","-3,0","0,3","-0,9"
"632,0","0,1","16,3","63,0","10,0","6,0","1,0","994,9","4,0","-3,0","-2,4","0,9"
"271,0","0,0","18,5","55,0","20,0","5,0","1,0","985,5","4,0","-1,0","-2,4","1,1"
"110,0","0,1","17,9","47,0","10,0","3,0","3,0","963,9","4,0","0,0","-0,2","1,2"
"404,0","0,0","20,7","44,0","10,0","5,0","1,0","985,1","4,0","-5,0","1,8","0,3"
"591,0","0,4","17,4","85,0","100,0","1,0","3,0","989,5","4,0","-5,0","-2,6","0,8"
"495,0","0,1","17,8","80,0","4,0","1,0","3,0","992,5","4,0","-2,0","-5,4","2,2"
"-3,0","0,0","21,1","53,0","20,0","6,0","4,0","984,7","4,0","-3,0","-5,2","2,1"
"202,0","0,0","22,0","53,0","20,0","5,0","4,0","976,9","4,0","-2,0","-5,6","2,3"
"41,0","0,0","23,9","45,0","20,0","6,0","1,0","973,2","4,0","-4,0","-2,6","1,3"
"119,0","0,0","22,6","38,0","10,0","4,0","0,0","958,9","4,0","-1,0","-4,2","2,0"
"233,0","0,0","26,5","34,0","20,0","4,0","1,0","975,6","4,0","-5,0","-3,4","0,5"
"221,0","0,0","27,6","18,0","20,0","1,0","1,0","987,3","4,0","-23,0","-0,5","-0,6"
"264,0","0,0","27,2","32,0","100,0","1,0","1,0","987,1","4,0","-7,0","-0,4","-0,6"
"355,0","0,0","24,2","40,0","20,0","2,0","1,0","989,2","4,0","-2,0","-2,5","-0,8"
"436,0","0,1","17,7","67,0","100,0","3,0","1,0","962,9","4,0","8,0","-3,3","3,8"
"328,0","0,0","20,1","43,0","100,0","6,0","4,0","972,9","4,0","-4,0","-6,2","3,6"
"60,0","0,1","18,9","47,0","100,0","6,0","4,0","914,6","4,0","-1,0","-5,6","1,9"
"221,0","0,6","11,9","73,0","100,0","4,0","1,0","902,8","4,0","1,0","-5,3","1,9"
"382,0","0,0","18,3","30,0","100,0","3,0","1,0","1001,8","4,0","-16,0","-0,5","-0,6"
"358,0","0,0","18,3","44,0","20,0","1,0","0,0","999,7","4,0","-22,0","-1,4","-0,8"
"322,0","0,0","19,1","32,0","20,0","2,0","1,0","999,6","4,0","-24,0","-0,3","-0,7"
"456,0","0,3","17,2","52,0","10,0","1,0","3,0","997,1","4,0","-6,0","-4,2","0,0"
"666,0","0,1","17,4","50,0","20,0","3,0","3,0","996,8","4,0","-21,0","-2,0","0,9"
"377,0","0,0","26,1","27,0","10,0","1,0","0,0","989,8","4,0","-3,0","-1,6","-0,9"
"670,0","0,1","19,2","66,0","20,0","1,0","3,0","998,3","4,0","-7,0","-3,6","-0,1"
"420,0","2,0","16,6","95,0","4,0","1,0","3,0","988,1","4,0","-17,0","-6,0","1,6"
"183,0","0,0","21,1","47,0","20,0","2,0","1,0","991,1","4,0","-15,0","-4,1","0,6"
"883,0","0,0","19,3","36,0","20,0","1,0","1,0","1004,6","4,0","3,0","0,2","-0,8"
"298,0","0,0","19,6","56,0","20,0","2,0","1,0","994,5","4,0","-6,0","0,6","-1,4"
"88,0","0,1","21,6","42,0","20,0","3,0","1,0","993,3","4,0","-2,0","-1,6","-1,0"
"536,0","0,0","21,0","47,0","20,0","3,0","1,0","992,5","4,0","3,0","-0,6","-1,6"
"525,0","4,0","20,3","57,0","20,0","2,0","1,0","992,4","4,0","-1,0","0,1","-1,0"
"629,0","0,1","23,0","40,0","10,0","6,0","0,0","993,3","4,0","-3,0","-0,5","-1,1"
"271,0","0,0","22,7","41,0","20,0","4,0","0,0","986,0","4,0","0,0","1,4","-1,1"
"400,0","0,1","19,7","52,0","10,0","2,0","0,0","986,5","4,0","-4,0","0,4","-1,2"
"582,0","0,0","22,0","39,0","100,0","4,0","1,0","989,6","4,0","-9,0","0,7","-1,5"
"491,0","0,9","20,1","54,0","10,0","2,0","0,0","994,0","4,0","-4,0","2,1","-1,1"
"107,0","7,0","13,0","82,0","100,0","1,0","5,0","964,3","4,0","0,0","-1,6","0,2"
"232,0","3,0","14,5","78,0","20,0","3,0","1,0","981,8","4,0","-1,0","-1,2","0,2"
"92,0","0,1","19,6","51,0","100,0","3,0","1,0","991,9","4,0","-5,0","2,8","-0,5"
"352,0","0,1","20,3","43,0","20,0","3,0","0,0","991,7","4,0","-3,0","1,1","-0,4"
"316,0","0,1","18,1","63,0","10,0","2,0","0,0","994,2","4,0","-12,0","-0,9","-0,3"
"350,0","0,1","24,0","31,0","10,0","2,0","0,0","995,8","4,0","-1,0","1,4","-0,7"
"1063,0","0,0","19,2","37,0","100,0","1,0","1,0","998,9","4,0","-2,0","-0,5","-0,8"
"735,0","0,0","19,2","39,0","100,0","2,0","1,0","996,3","4,0","-4,0","-1,0","-1,2"
"367,0","2,0","12,5","90,0","10,0","1,0","8,0","995,9","4,0","-15,0","-7,3","0,6"
"333,0","19,0","12,7","96,0","10,0","1,0","3,0","993,9","4,0","-25,0","-5,2","-0,2"
"298,0","0,0","18,8","50,0","20,0","3,0","0,0","993,9","4,0","-24,0","-0,7","-2,1"
"455,0","0,0","18,8","46,0","20,0","3,0","1,0","994,1","4,0","-1,0","-2,4","0,0"
"648,0","0,0","21,2","30,0","20,0","2,0","1,0","993,3","4,0","-18,0","0,5","-0,6"
"373,0","0,8","19,0","62,0","10,0","1,0","0,0","990,7","4,0","-4,0","-0,1","-0,2"
"539,0","0,1","19,0","54,0","10,0","1,0","0,0","992,9","4,0","-6,0","-0,6","0,9"
"402,0","2,0","21,7","47,0","10,0","2,0","0,0","988,7","4,0","-18,0","1,0","-1,1"
"886,0","0,0","19,2","34,0","20,0","1,0","1,0","999,2","4,0","3,0","0,4","-1,1"
"300,0","0,5","16,2","84,0","20,0","5,0","3,0","991,5","4,0","2,0","-0,6","-0,1"
"87,0","0,0","15,9","84,0","20,0","1,0","0,0","990,6","4,0","-1,0","0,2","0,0"
"536,0","0,0","16,5","74,0","20,0","4,0","1,0","992,8","4,0","3,0","0,8","0,4"
"540,0","0,1","15,7","78,0","20,0","2,0","1,0","990,3","4,0","4,0","1,0","-0,1"
"624,0","0,1","15,4","80,0","10,0","3,0","3,0","991,2","4,0","-5,0","0,4","-0,2"
"270,0","0,1","15,1","63,0","20,0","4,0","1,0","982,7","4,0","-1,0","-0,2","-0,9"
"111,0","0,5","13,0","63,0","20,0","3,0","0,0","962,6","4,0","0,0","1,2","-0,3"
"402,0","0,0","14,5","68,0","10,0","1,0","1,0","983,7","4,0","2,0","-0,5","-0,6"
"576,0","0,1","14,7","87,0","100,0","3,0","1,0","987,6","4,0","-6,0","0,9","-0,1"
"487,0","0,1","14,1","85,0","4,0","1,0","3,0","990,8","4,0","-4,0","1,6","0,0"
"90,0","0,0","13,0","88,0","100,0","1,0","1,0","990,5","4,0","-2,0","-0,1","-0,2"
"352,0","0,0","14,1","87,0","20,0","2,0","1,0","989,1","4,0","0,0","1,1","-1,0"
"561,0","0,0","13,1","79,0","20,0","1,0","1,0","993,0","4,0","-9,0","0,5","-0,6"
"1061,0","0,5","13,9","78,0","100,0","1,0","3,0","995,1","4,0","-2,0","2,8","-0,8"
"354,0","0,5","10,8","95,0","100,0","1,0","1,0","991,7","4,0","-13,0","0,3","-0,7"
"451,0","0,0","13,2","78,0","20,0","3,0","1,0","989,3","4,0","-4,0","1,3","-1,0"
"629,0","0,0","13,9","79,0","20,0","2,0","1,0","989,0","4,0","-19,0","-0,1","-1,3"
"370,0","0,0","13,6","84,0","10,0","1,0","1,0","989,9","4,0","-3,0","3,7","-0,6"
"530,0","0,0","12,4","85,0","10,0","2,0","2,0","999,4","4,0","-9,0","3,0","0,1"
"390,0","0,0","15,5","80,0","10,0","2,0","1,0","986,1","4,0","-12,0","2,3","-0,2"
"489,0","0,0","29,9","28,0","10,0","1,0","1,0","994,3","4,0","5,0","2,2","-0,7"
"489,0","0,0","29,9","28,0","10,0","1,0","1,0","994,3","4,0","5,0","2,2","-0,7"
"489,0","0,0","29,9","28,0","10,0","1,0","1,0","994,3","4,0","5,0","2,2","-0,7"
"498,0","0,0","30,8","28,0","10,0","2,0","0,0","992,5","4,0","9,0","1,6","-0,8"
"498,0","0,0","30,8","28,0","10,0","2,0","0,0","992,5","4,0","9,0","1,6","-0,8"
"500,0","0,0","26,5","44,0","10,0","3,0","2,0","992,7","4,0","2,0","7,4","0,0"
"489,0","0,0","28,1","47,0","10,0","1,0","0,0","988,5","4,0","-6,0","8,1","0,4"
"262,0","0,0","21,5","76,0","20,0","2,0","0,0","980,8","4,0","-2,0","1,7","-0,1"
"482,0","0,0","20,1","78,0","10,0","1,0","0,0","990,6","4,0","-7,0","4,8","0,2"
"259,0","0,0","20,0","80,0","20,0","7,0","4,0","980,3","4,0","-3,0","3,7","2,0"
"544,0","0,0","25,0","59,0","10,0","2,0","1,0","990,7","4,0","-8,0","5,4","0,6"
"200,0","1,0","21,6","56,0","10,0","2,0","2,0","991,5","4,0","-7,0","4,6","1,2"
"577,0","0,0","23,4","52,0","20,0","3,0","1,0","989,2","4,0","1,0","5,0","-1,2"
"471,0","0,0","22,0","64,0","20,0","2,0","1,0","992,6","4,0","-4,0","4,8","0,1"
"536,0","0,0","19,9","78,0","10,0","3,0","1,0","988,6","4,0","-3,0","0,9","-1,0"
"107,0","0,0","20,3","73,0","10,0","2,0","3,0","957,3","4,0","0,0","2,9","-0,3"
"480,0","0,0","20,5","72,0","100,0","3,0","1,0","983,8","4,0","-6,0","3,7","-1,2"
"113,0","0,0","25,2","45,0","20,0","1,0","0,0","955,7","4,0","-1,0","8,8","-0,9"
"155,0","0,0","23,3","57,0","20,0","3,0","0,0","988,3","4,0","6,0","7,1","-0,8"
"287,0","0,0","27,5","58,0","100,0","1,0","0,0","966,4","4,0","-4,0","7,7","-0,6"
"187,0","0,0","26,3","47,0","10,0","1,0","2,0","996,0","4,0","-13,0","9,1","-0,5"
"382,0","0,0","25,7","58,0","20,0","1,0","2,0","998,6","4,0","-11,0","7,2","-0,3"
"915,0","0,0","25,4","55,0","100,0","1,0","0,0","1000,5","4,0","-19,0","3,8","-0,2"
"178,0","0,0","24,0","52,0","20,0","2,0","0,0","995,1","4,0","-8,0","5,3","-0,2"
"897,0","0,0","24,5","59,0","20,0","3,0","1,0","1000,0","4,0","-2,0","3,3","-0,4"
"463,0","0,0","26,0","46,0","20,0","4,0","0,0","992,4","4,0","-8,0","0,4","0,4"
"476,0","2,0","22,1","69,0","100,0","2,0","3,0","986,3","4,0","-4,0","-0,8","1,5"
"147,0","1,0","21,8","76,0","20,0","4,0","1,0","984,7","4,0","-8,0","-3,6","1,1"
"285,0","0,6","23,5","65,0","100,0","2,0","1,0","969,6","4,0","-2,0","1,7","1,0"
"181,0","0,1","24,8","59,0","10,0","2,0","1,0","989,6","4,0","-6,0","-3,4","0,6"
"372,0","8,0","19,3","96,0","4,0","3,0","3,0","993,5","4,0","-10,0","-1,4","1,5"
"893,0","25,0","18,4","96,0","10,0","2,0","1,0","995,8","4,0","-22,0","-0,7","0,6"
"168,0","16,0","18,2","91,0","20,0","3,0","3,0","992,0","4,0","-10,0","-0,4","1,6"
"891,0","3,0","23,5","47,0","20,0","4,0","1,0","997,7","4,0","-6,0","2,4","0,6"
"576,0","0,0","19,0","82,0","20,0","4,0","1,0","995,6","4,0","2,0","-0,2","1,7"
"457,0","0,0","16,5","90,0","10,0","4,0","5,0","994,7","4,0","-6,0","3,8","0,4"
"477,0","0,0","19,0","86,0","100,0","1,0","1,0","988,9","4,0","1,0","2,6","0,4"
"143,0","0,0","19,8","79,0","20,0","3,0","1,0","988,5","4,0","-4,0","0,4","0,6"
"285,0","0,0","17,1","96,0","100,0","1,0","5,0","973,2","4,0","0,0","1,1","0,3"
"578,0","0,0","20,6","77,0","20,0","3,0","0,0","994,2","4,0","2,0","0,4","0,2"
"478,0","0,0","19,7","85,0","100,0","1,0","1,0","989,1","4,0","1,0","3,4","0,2"
"140,0","0,0","18,4","86,0","100,0","2,0","2,0","992,5","4,0","-3,0","2,5","0,6"
"479,0","0,6","24,5","56,0","100,0","3,0","1,0","993,9","4,0","1,0","3,3","-0,1"
"137,0","0,0","22,4","68,0","20,0","4,0","1,0","994,9","4,0","-3,0","-2,9","1,1"
"289,0","0,0","30,2","33,0","100,0","4,0","0,0","954,3","4,0","-4,0","1,7","-0,5"
"477,0","0,0","28,3","39,0","100,0","2,0","1,0","985,9","4,0","-3,0","2,4","-0,9"
"138,0","0,0","28,1","39,0","20,0","2,0","1,0","987,7","4,0","3,0","4,7","-1,1"
"471,0","0,0","18,2","76,0","100,0","1,0","0,0","983,5","4,0","-6,0","3,3","0,3"
"138,0","0,0","19,1","91,0","4,0","1,0","6,0","984,4","4,0","0,0","2,9","0,2"
"131,0","0,1","18,8","82,0","20,0","3,0","3,0","981,4","4,0","-7,0","0,2","0,3"
"131,0","0,1","19,8","62,0","20,0","2,0","0,0","992,1","4,0","0,0","3,9","0,7"
"131,0","0,0","12,4","97,0","0,0","1,0","5,0","993,3","4,0","0,0","1,8","-0,3"
"148,0","0,6","26,9","46,0","100,0","3,0","1,0","977,8","5,0","17,0","3,8","0,3"
"107,0","0,0","11,7","98,0","0,0","1,0","5,0","1006,9","4,0","-3,0","-1,9","-0,3"
"104,0","0,0","25,5","40,0","20,0","5,0","0,0","999,1","4,0","-3,0","7,2","-0,8"
"102,0","0,0","24,2","48,0","20,0","5,0","1,0","997,4","4,0","-2,0","-2,7","0,8"
"100,0","0,0","14,7","65,0","20,0","3,0","1,0","1004,3","4,0","-2,0","8,6","1,3"
"253,0","0,0","22,0","49,0","10,0","3,0","2,0","989,9","4,0","-7,0","6,9","1,4"
"252,0","0,0","23,0","32,0","10,0","1,0","0,0","990,9","4,0","-1,0","2,4","-0,3"
"365,0","0,0","22,8","45,0","100,0","3,0","1,0","996,7","4,0","-15,0","4,2","-0,1"
"145,0","0,0","22,7","29,0","100,0","2,0","0,0","904,4","4,0","0,0","7,2","-2,1"
"79,0","0,0","11,5","92,0","20,0","1,0","0,0","997,6","4,0","-1,0","-9,0","-0,6"
"571,0","0,0","17,0","65,0","20,0","3,0","0,0","999,5","4,0","1,0","-4,0","-0,6"
"573,0","0,0","14,2","73,0","20,0","1,0","0,0","998,0","4,0","3,0","-6,3","-0,2"
"244,0","0,0","14,1","78,0","20,0","1,0","1,0","996,1","4,0","-2,0","-6,1","-0,6"
"447,0","0,0","11,8","77,0","10,0","3,0","0,0","999,0","4,0","-6,0","-9,3","-0,1"
"352,0","0,0","11,8","81,0","100,0","1,0","0,0","994,6","4,0","-13,0","-8,5","0,0"
"156,0","0,0","12,9","81,0","100,0","1,0","1,0","995,5","4,0","-14,0","-5,3","-0,2"
"73,0","0,0","14,5","73,0","20,0","2,0","1,0","995,2","4,0","-10,0","-3,1","0,2"
"352,0","0,0","12,3","79,0","20,0","2,0","0,0","995,1","4,0","-1,0","-4,2","-0,9"
"157,0","0,0","14,3","70,0","100,0","2,0","0,0","999,7","4,0","-4,0","-3,2","-0,2"
"149,0","0,0","13,5","89,0","20,0","1,0","1,0","998,3","4,0","-3,0","-5,1","0,1"
"137,0","0,0","14,9","76,0","20,0","2,0","1,0","998,0","4,0","-2,0","-3,6","-0,5"
"246,0","0,0","13,8","73,0","20,0","2,0","0,0","995,4","4,0","-7,0","-2,8","-1,3"
"120,0","0,0","14,0","66,0","10,0","1,0","1,0","994,0","4,0","1,0","-1,7","-1,0"
"365,0","0,0","13,9","81,0","20,0","1,0","1,0","998,6","4,0","-6,0","-2,6","-1,1"
"149,0","1,0","13,2","86,0","10,0","2,0","1,0","994,5","4,0","-3,0","-0,5","-0,8"
"134,0","0,0","13,2","82,0","10,0","1,0","0,0","992,8","4,0","-4,0","-6,1","-0,1"
"79,0","0,3","21,7","47,0","20,0","2,0","0,0","995,8","4,0","0,0","3,3","0,5"
"571,0","0,1","20,7","46,0","20,0","1,0","0,0","997,7","4,0","0,0","3,9","-0,3"
"573,0","0,5","20,0","39,0","20,0","3,0","0,0","996,4","4,0","0,0","4,0","0,4"
"242,0","0,0","19,6","44,0","20,0","4,0","0,0","997,9","4,0","-2,0","0,7","0,6"
"440,0","0,0","19,0","62,0","10,0","4,0","0,0","997,5","4,0","-7,0","1,2","1,0"
"347,0","0,0","16,6","77,0","100,0","3,0","1,0","991,8","4,0","-5,0","-3,6","1,1"
"453,0","0,0","14,3","90,0","10,0","1,0","1,0","995,4","4,0","-2,0","1,4","0,5"
"152,0","0,0","14,1","91,0","10,0","1,0","3,0","982,5","4,0","3,0","-3,6","0,6"
"148,0","0,0","13,3","86,0","10,0","2,0","8,0","991,7","4,0","-8,0","-3,7","-0,2"
"71,0","0,0","16,7","57,0","100,0","3,0","0,0","991,1","4,0","-2,0","-1,6","-0,3"
"351,0","0,1","19,5","46,0","20,0","4,0","8,0","991,6","4,0","-1,0","1,8","0,3"
"197,0","0,0","19,1","52,0","100,0","1,0","3,0","964,1","4,0","-1,0","-1,7","0,7"
"144,0","0,0","24,3","14,0","100,0","4,0","0,0","899,9","4,0","-1,0","4,4","-2,0"
"152,0","0,0","17,4","43,0","100,0","3,0","0,0","1004,6","4,0","-5,0","1,5","0,7"
"146,0","0,0","18,2","47,0","20,0","2,0","0,0","1002,2","4,0","-3,0","1,4","0,0"
"135,0","0,0","17,2","46,0","20,0","3,0","0,0","1001,9","4,0","-2,0","1,0","0,7"
"239,0","2,0","14,1","60,0","20,0","3,0","1,0","997,8","4,0","-7,0","-0,7","2,0"
"121,0","2,0","11,9","84,0","10,0","1,0","8,0","991,0","4,0","1,0","-2,4","1,1"
"128,0","0,0","16,1","85,0","10,0","2,0","1,0","989,9","4,0","-6,0","0,9","-0,3"
"-10,0","0,1","19,7","43,0","20,0","2,0","0,0","992,9","4,0","-12,0","0,8","1,1"
"78,0","0,0","13,0","78,0","20,0","2,0","0,0","1001,5","4,0","-2,0","7,6","-0,1"
"573,0","0,0","14,9","67,0","20,0","3,0","1,0","1004,0","4,0","2,0","4,5","0,7"
"574,0","0,0","13,7","72,0","20,0","2,0","1,0","1001,6","4,0","1,0","8,7","0,6"
"240,0","0,0","15,7","66,0","20,0","3,0","1,0","999,7","4,0","-2,0","12,9","-0,6"
"53,0","0,0","16,2","59,0","10,0","5,0","0,0","999,2","4,0","-2,0","7,8","-1,1"
"439,0","0,0","14,7","71,0","10,0","1,0","0,0","1002,5","4,0","-1,0","11,4","0,3"
"451,0","0,0","13,5","76,0","10,0","1,0","1,0","1000,9","4,0","-2,0","11,3","0,4"
"67,0","0,0","11,2","75,0","100,0","1,0","1,0","999,7","4,0","-4,0","4,2","0,7"
"351,0","0,0","11,3","74,0","20,0","3,0","1,0","999,6","4,0","0,0","6,0","-0,2"
"144,0","0,0","14,5","54,0","100,0","1,0","0,0","905,3","4,0","0,0","8,9","0,6"
"193,0","0,1","16,7","67,0","100,0","5,0","0,0","994,9","4,0","-8,0","3,1","-2,7"
"149,0","0,0","16,8","64,0","100,0","4,0","2,0","995,5","4,0","-3,0","3,7","-2,6"
"142,0","0,0","16,8","61,0","20,0","4,0","4,0","997,0","4,0","-4,0","5,0","-2,0"
"133,0","0,0","15,9","65,0","20,0","3,0","0,0","998,7","4,0","-2,0","5,0","-1,9"
"233,0","0,0","12,1","71,0","20,0","3,0","1,0","998,5","4,0","-6,0","3,3","-2,1"
"123,0","0,0","11,1","83,0","10,0","2,0","1,0","998,5","4,0","2,0","4,2","-0,2"
"574,0","0,0","14,9","77,0","20,0","3,0","2,0","996,0","4,0","1,0","-0,9","-1,0"
"574,0","0,0","7,7","88,0","20,0","1,0","2,0","995,4","4,0","0,0","-1,4","0,3"
"239,0","0,0","11,4","85,0","20,0","2,0","1,0","994,6","4,0","-1,0","0,4","1,2"
"52,0","0,0","10,1","84,0","10,0","3,0","0,0","999,4","4,0","-1,0","-3,3","2,2"
"434,0","0,0","8,6","92,0","10,0","2,0","2,0","996,3","4,0","-5,0","1,4","0,0"
"241,0","0,0","12,4","80,0","10,0","2,0","2,0","987,6","4,0","-2,0","-0,2","-0,2"
"338,0","0,0","10,7","76,0","100,0","3,0","2,0","992,0","4,0","-3,0","0,4","-0,2"
"67,0","0,0","15,3","56,0","20,0","3,0","1,0","989,3","4,0","0,0","-0,3","-1,9"
"356,0","0,0","13,3","70,0","20,0","3,0","1,0","990,3","4,0","5,0","-1,1","-0,3"
"188,0","0,0","6,9","83,0","100,0","2,0","0,0","1003,0","4,0","-5,0","-3,6","1,9"
"145,0","0,0","6,7","89,0","100,0","3,0","2,0","1002,7","4,0","-4,0","-1,8","1,5"
"136,0","0,0","7,0","99,0","20,0","1,0","2,0","1000,7","4,0","-6,0","-1,8","1,8"
"131,0","0,0","9,2","84,0","20,0","1,0","0,0","999,5","4,0","-2,0","-4,0","2,0"
"224,0","0,0","11,8","78,0","20,0","2,0","0,0","993,7","4,0","-9,0","-3,1","1,8"
"126,0","0,8","14,4","73,0","10,0","3,0","1,0","987,9","4,0","3,0","-0,6","-0,2"
"117,0","0,0","12,6","81,0","10,0","1,0","2,0","990,4","4,0","-5,0","-0,2","-0,2"
"75,0","0,0","16,7","44,0","20,0","2,0","0,0","1001,5","4,0","-3,0","2,8","-0,5"
"575,0","0,0","16,4","49,0","20,0","3,0","1,0","1002,7","4,0","1,0","3,5","-0,5"
"577,0","0,0","16,2","43,0","20,0","3,0","1,0","1000,8","4,0","3,0","2,9","-0,3"
"237,0","0,0","13,4","52,0","20,0","2,0","1,0","1003,4","4,0","-2,0","3,2","-0,5"
"50,0","0,0","9,5","84,0","10,0","3,0","1,0","1006,2","4,0","-2,0","1,8","-0,8"
"89,0","0,0","13,8","53,0","20,0","4,0","1,0","1005,1","4,0","-3,0","3,1","-0,6"
"435,0","0,0","19,3","39,0","10,0","3,0","0,0","1000,4","4,0","1,0","5,3","-0,9"
"238,0","0,0","21,9","43,0","20,0","4,0","2,0","988,3","4,0","-3,0","6,6","-1,1"
"336,0","0,0","18,2","50,0","100,0","3,0","0,0","995,5","4,0","-2,0","5,1","-0,7"
"449,0","0,0","17,6","43,0","10,0","3,0","1,0","999,3","4,0","-1,0","4,8","-0,6"
"67,0","0,0","14,1","52,0","100,0","4,0","0,0","1000,2","4,0","0,0","4,5","0,2"
"352,0","0,0","14,8","46,0","20,0","3,0","0,0","1000,8","4,0","-4,0","3,8","-0,2"
"143,0","0,0","23,1","28,0","100,0","2,0","2,0","903,0","4,0","0,0","7,2","-2,4"
"182,0","0,0","10,6","61,0","100,0","3,0","1,0","1012,5","4,0","-6,0","2,1","-0,1"
"140,0","0,0","11,8","52,0","100,0","3,0","1,0","1011,2","4,0","-5,0","4,9","-0,4"
"133,0","0,0","11,7","72,0","20,0","1,0","1,0","1008,5","4,0","-3,0","4,3","-0,4"
"129,0","0,0","11,7","64,0","20,0","2,0","1,0","1008,5","4,0","-2,0","4,2","-0,3"
"216,0","0,0","12,0","56,0","20,0","2,0","1,0","1005,0","4,0","-8,0","3,3","-0,1"
"128,0","0,0","12,6","54,0","10,0","2,0","1,0","1000,2","4,0","2,0","3,5","0,4"
"114,0","0,0","18,5","48,0","10,0","2,0","0,0","993,8","4,0","-3,0","5,2","-0,7"
"-122,0","0,0","19,5","37,0","20,0","1,0","0,0","1001,5","4,0","-11,0","11,7","-0,5"
"74,0","0,0","15,9","47,0","20,0","3,0","0,0","996,9","4,0","-1,0","3,4","-1,1"
"576,0","0,0","14,4","59,0","20,0","2,0","0,0","998,3","4,0","1,0","1,8","-1,0"
"580,0","0,0","14,2","41,0","20,0","5,0","0,0","996,9","4,0","3,0","2,5","-1,1"
"235,0","1,0","10,8","64,0","20,0","3,0","1,0","1000,3","4,0","-2,0","4,0","-0,6"
"86,0","0,1","10,0","74,0","20,0","5,0","1,0","1003,0","4,0","-3,0","2,4","-0,1"
"440,0","0,0","16,8","40,0","10,0","5,0","0,0","996,0","4,0","5,0","4,3","-1,4"
"236,0","0,0","18,5","36,0","10,0","4,0","2,0","983,3","4,0","-2,0","6,8","-1,1"
"335,0","0,0","16,8","47,0","100,0","3,0","0,0","990,6","4,0","-1,0","4,5","-1,2"
"448,0","0,0","17,0","41,0","10,0","2,0","2,0","994,1","4,0","-1,0","4,4","-1,3"
"64,0","0,0","10,3","56,0","100,0","2,0","1,0","998,5","4,0","-3,0","1,1","-0,3"
"350,0","0,0","9,6","59,0","20,0","4,0","0,0","998,6","4,0","-2,0","0,3","-0,5"
"143,0","0,0","20,4","36,0","100,0","1,0","1,0","898,1","5,0","0,0","6,8","-1,1"
"177,0","0,0","11,0","57,0","100,0","2,0","0,0","1009,9","4,0","-5,0","6,1","-1,0"
"135,0","0,0","11,6","55,0","100,0","2,0","0,0","1008,7","4,0","-5,0","8,6","-1,2"
"131,0","0,0","10,6","59,0","20,0","1,0","1,0","1006,3","4,0","-2,0","4,4","-1,2"
"127,0","0,0","9,8","54,0","20,0","3,0","1,0","1006,4","4,0","-2,0","4,2","-0,9"
"209,0","0,0","6,6","64,0","20,0","1,0","1,0","1003,8","4,0","-7,0","0,7","-0,4"
"108,0","0,0","16,9","45,0","10,0","2,0","2,0","988,8","4,0","-6,0","4,2","-1,0"
"-129,0","0,0","11,5","51,0","20,0","1,0","0,0","998,7","4,0","-7,0","2,7","-0,8"
"30,0","0,0","8,8","76,0","20,0","2,0","3,0","991,2","4,0","6,0","1,2","-0,9"
"74,0","0,0","9,4","72,0","20,0","4,0","1,0","988,9","4,0","0,0","1,0","-1,1"
"572,0","0,0","9,0","75,0","20,0","2,0","1,0","990,9","4,0","-4,0","0,5","-1,1"
"579,0","0,1","8,6","68,0","20,0","3,0","1,0","989,9","4,0","-1,0","0,9","-0,3"
"234,0","0,0","10,1","62,0","20,0","3,0","1,0","993,8","4,0","-1,0","4,0","-0,2"
"439,0","0,0","9,3","74,0","10,0","5,0","3,0","989,6","4,0","-1,0","0,0","0,1"
"233,0","0,0","10,7","87,0","10,0","3,0","1,0","975,4","4,0","-3,0","2,2","-1,0"
"326,0","0,0","9,0","86,0","100,0","2,0","1,0","982,1","4,0","-9,0","1,1","-1,4"
"447,0","0,0","10,8","68,0","10,0","2,0","1,0","986,0","4,0","-1,0","2,1","-0,8"
"60,0","0,0","11,8","48,0","100,0","1,0","1,0","989,5","4,0","-4,0","4,2","-1,5"
"349,0","0,0","11,6","56,0","20,0","4,0","0,0","989,5","4,0","-1,0","4,4","-1,1"
"142,0","0,0","13,6","77,0","100,0","1,0","1,0","895,4","5,0","-1,0","2,3","-1,6"
"172,0","0,0","10,0","76,0","100,0","2,0","1,0","1000,4","4,0","-5,0","3,4","-0,6"
"130,0","0,0","10,5","73,0","100,0","1,0","1,0","1000,5","4,0","-5,0","7,0","-0,3"
"127,0","0,0","12,4","58,0","20,0","1,0","1,0","998,6","4,0","-4,0","6,8","-0,4"
"125,0","0,0","13,7","47,0","20,0","2,0","0,0","997,3","4,0","-2,0","8,3","-1,5"
"171,0","0,0","12,6","55,0","20,0","2,0","0,0","995,5","4,0","-1,0","5,4","-1,9"
